,fsq_id,bar_name,station_id,popularity,y_id,review_count,price,total_counts,rating
63,50d0ecf1e4b0fda9f35bfd5f,Bar le Vestiaire,00c210cb99cf9d1b923c1548938aee56,0.987418556024178,,,2.0,6.0,8.1
64,5a9dd63f3af9884365660a40,Cicchetti,00c210cb99cf9d1b923c1548938aee56,0.9682930484489072,,,2.0,7.0,7.9
65,51f9d75e498eceabc4345166,Huis Clos,00c210cb99cf9d1b923c1548938aee56,0.9449428018868598,DPr8FQsb74aXeDgDxiZBfA,17.0,2.0,6.0,7.0
66,5c156a1ccbcdee002c5dfe6b,Bar St-Denis,00c210cb99cf9d1b923c1548938aee56,0.9759075695618974,,,2.0,5.0,6.9
67,4f42f3d3e4b03c8ff60869f3,Notre Dame des Quilles,00c210cb99cf9d1b923c1548938aee56,0.944792937834964,xM5jI2jE7-R-qhP9CxriwA,36.0,2.0,1.0,9.0
68,5675d65b498ef5898f8b080b,Taverne Cobra,f9bb106633ce38eeec6728faed3155ad,0.9416457927451526,,,1.0,1.0,7.4
69,4b15c25cf964a520dbb323e3,Miss Villeray,f9bb106633ce38eeec6728faed3155ad,0.9518080027403713,,,2.0,4.0,7.1
71,4b9ae085f964a520a7de35e3,Buvette Chez Simone,a32e2261fca6732a8f47eec9fef69017,0.944899983586318,ml_Fo07EBZQ8uSSnvkZb3A,118.0,2.0,6.0,9.0
72,58c8b974951e7d7e08bc6fd8,Darling,a32e2261fca6732a8f47eec9fef69017,0.9799039442791182,,,3.0,10.0,9.2
73,4b47fbe5f964a520b64526e3,Salon Daome,a32e2261fca6732a8f47eec9fef69017,0.4863088484018069,,,1.0,11.0,8.5
74,533de7ac498e9266dca655ff,Le Majestique,a32e2261fca6732a8f47eec9fef69017,0.976735390039036,EpAXhhvS-8U9aG2LlAr5WA,204.0,2.0,10.0,9.0
75,4ad4c06bf964a5203df920e3,Brasserie Dieu du Ciel,a32e2261fca6732a8f47eec9fef69017,0.9624340776581244,,,2.0,8.0,9.1
76,4ad4c06bf964a5206df920e3,Casa del Popolo,a32e2261fca6732a8f47eec9fef69017,0.9515510929371214,,,2.0,9.0,8.2
77,4ae22438f964a5201e8b21e3,Réservoir,a32e2261fca6732a8f47eec9fef69017,0.9639898092444712,,,1.0,10.0,8.5
78,595eaff1f427de5e694c808c,Bar Suzanne,a32e2261fca6732a8f47eec9fef69017,0.9591085229827228,hQjNgFcp9gHbTPdomCXvrA,48.0,2.0,8.0,8.0
79,563d374ccd102a339a37edf2,Bar Henrietta,a32e2261fca6732a8f47eec9fef69017,0.9574314728781748,xgcVMrwfGjugeR1Nmj6Nww,42.0,3.0,7.0,8.0
80,5372ed9f498e6f504d4fe05d,Bar le Mal Nécessaire,f332a5c6e3f7fc73096885d6efc0f829,0.9816666309847496,,,3.0,21.0,8.8
81,4ad4c06af964a5200ff920e3,Sainte-Elisabeth,f332a5c6e3f7fc73096885d6efc0f829,0.972631969570461,,,2.0,4.0,8.0
82,4cd21ce53e63721ed8c5a7cc,Bar Zoe Karaoke et Cocktails,0243c740e1d4fe272e0c414cdd900c7d,0.9857700514533244,,,2.0,4.0,7.6
83,754658eea30844a566cf5f79,Bar Hélène,0243c740e1d4fe272e0c414cdd900c7d,0.4761680475568591,,,2.0,5.0,8.2
84,34f21679eb114782ec3509a5,Beamers Bar,0243c740e1d4fe272e0c414cdd900c7d,0.0980610446238055,,,2.0,5.0,8.2
85,1e132627230345ea96339611,Café Bar Brewski's,0243c740e1d4fe272e0c414cdd900c7d,0.7973053016192454,,,2.0,3.0,8.2
86,04370f71f5954b42f7db79fb,Au Ptit Buck,0243c740e1d4fe272e0c414cdd900c7d,0.379976735390039,,,2.0,5.0,8.2
87,528c47fc11d211233bdfb21b,Bar Excel,0243c740e1d4fe272e0c414cdd900c7d,0.9512014101493644,,,3.0,5.0,8.2
88,68ede87884ff4255b8991866,Bar Zoe,0243c740e1d4fe272e0c414cdd900c7d,0.8996190724673447,,,2.0,4.0,8.2
89,5282865f11d2a93492597e98,Empire Cafe,278e51e3bb2d95cf556a62edff8f95ec,0.475111862810165,,,1.0,3.0,8.2
90,1a3471063dbb45eb49299f6d,Chez Momo,278e51e3bb2d95cf556a62edff8f95ec,0.8996190724673447,,,2.0,1.0,8.2
91,e27e3493e6ad43b84b9dc022,Bar 1370,278e51e3bb2d95cf556a62edff8f95ec,0.8996190724673447,,,2.0,2.0,8.2
92,5485fcbc498e2f5b907f32ab,Limite08,700cf042fd8763ec6c702d94d5b6689b,0.7328923048377544,,,2.0,2.0,8.2
93,4ca67cbcb7106dcbb8a75ea5,Taverne La-Paz,700cf042fd8763ec6c702d94d5b6689b,0.4427769095177946,,,2.0,2.0,8.2
94,57f7f9bbcd10b5d0637b4b5d,Ruelle des papillons,700cf042fd8763ec6c702d94d5b6689b,0.1802507725135056,,,3.0,3.0,8.2
95,63268d3977e6454897dab7e3,Le Grand Lionel,700cf042fd8763ec6c702d94d5b6689b,0.8996190724673447,,,2.0,3.0,8.2
96,561ea014498e1dcaa9772c8a,Boswell Brasserie Artisanale,82cc3be4d76f16ca475536a6e07461c5,0.97502265801737,,,2.0,7.0,8.3
97,4bf9ff125efe2d7fe5216d34,Bar Davidson,0f8246e77098962beaa5e48211a7cff8,0.9615777116472912,SFKOW754UyuQh8QiUvpt8g,1.0,1.0,4.0,6.0
98,4e0279ac483bb38cf0effa93,Bar St Vincent,0f8246e77098962beaa5e48211a7cff8,0.908326018540324,,,2.0,4.0,8.2
99,5ac0419d4c954c34ab44ee4b,Blockhaus,0f8246e77098962beaa5e48211a7cff8,0.981623812684208,,,3.0,4.0,8.2
100,4c3751b70a71c9b614973ec9,Brasserie des Patriotes,0f8246e77098962beaa5e48211a7cff8,0.9607427547867292,whd3MdVtonR-l4tODJ2TZQ,3.0,1.0,3.0,7.0
101,543745e9498e0d5e64dd929a,Ping Pong Club,c8aba35f90d2eeada8a20ea7915c943a,0.9569319260385222,GvRP6TlAc_Q4b80TbSWL7w,36.0,2.0,5.0,8.0
102,530d54f0498e3559bf75e043,Bishop & Bagg,c8aba35f90d2eeada8a20ea7915c943a,0.955968514276335,,,2.0,6.0,8.6
103,540314f8498e97602cef55ba,Isle de Garde,c8aba35f90d2eeada8a20ea7915c943a,0.97061237306158,,,3.0,4.0,9.1
104,4ad4c06af964a520faf820e3,Whisky Café,c8aba35f90d2eeada8a20ea7915c943a,0.8980139444932097,uZKn-fdAFXJWiDetBsKURQ,37.0,3.0,4.0,8.0
105,4b1f4cecf964a520512524e3,Nacho Libre,c8aba35f90d2eeada8a20ea7915c943a,0.9636686719904088,,,2.0,4.0,7.8
106,4ccaf5c7c9b846885faab2c3,Bar Waverly,c8aba35f90d2eeada8a20ea7915c943a,0.9615634388804442,,,1.0,4.0,7.4
107,4ae3af79f964a520249821e3,Bar Tapas Taza Flores,c8aba35f90d2eeada8a20ea7915c943a,0.9264310232860192,,,3.0,3.0,7.8
108,500a199de4b0114578789f65,The Emerald,c8aba35f90d2eeada8a20ea7915c943a,0.9233052873464784,,,3.0,2.0,7.7
109,5d125be07140700023cc5b8c,Bières Jukebox,0d4d6ab1ff41bf892ecbb0e09a8e2f40,0.8779036160054807,,,2.0,4.0,8.2
110,52647dcd498e25e8a0faceb5,MaBrasserie,e335f2f5ad674c200bb9795ee863749c,0.965759632333526,,,2.0,5.0,9.0
111,4d0bf0f25ce054814e8425dc,La Distillerie No 3,e335f2f5ad674c200bb9795ee863749c,0.9546696924932384,,,2.0,4.0,8.2
112,4e8230b4f5b91d2e46d64910,Quai No.4,e335f2f5ad674c200bb9795ee863749c,0.9562682423801266,,,3.0,3.0,8.0
113,4ae3ea74f964a520979921e3,Verre Bouteille,e335f2f5ad674c200bb9795ee863749c,0.9658952236185746,,,1.0,4.0,6.9
114,4b27e67ff964a520ee8b24e3,Bar Lounge Lobby,e335f2f5ad674c200bb9795ee863749c,0.9181100002140916,,,3.0,2.0,6.4
115,4b0a1766f964a520b52123e3,La Porte Rouge,e335f2f5ad674c200bb9795ee863749c,0.9208146895316393,,,2.0,4.0,6.3
116,55777789498e80fb292f9b8a,Pub BreWskey,30efd061ab22a0caa3dc67f5e027154e,0.9912079756221144,,,1.0,7.0,8.9
117,57e2f1e3498ea815291bae31,Cold Room,30efd061ab22a0caa3dc67f5e027154e,0.9576598371477304,,,3.0,9.0,8.7
118,595eb9036cf01a44b31964c5,Perché,30efd061ab22a0caa3dc67f5e027154e,0.9697274615170524,,,2.0,7.0,8.3
119,4bdf009389ca76b0cfab5d5e,Terrasse Place d'Armes,30efd061ab22a0caa3dc67f5e027154e,0.9753223861211616,yg0fwJoTyQOYYYKmwTSk7w,68.0,3.0,17.0,7.0
120,4ad4c06bf964a5204cf920e3,Modavie,30efd061ab22a0caa3dc67f5e027154e,0.9911294754044544,,,2.0,12.0,8.5
121,5c9583a2123a19002cd832f8,Pub Wolf & Workman,30efd061ab22a0caa3dc67f5e027154e,0.9745017020274466,,,2.0,16.0,8.8
122,511d7d4be4b0ae5fffd73e82,Rebel Brasserie Urbaine,76d6ac391db2e789d1696e32fccf92f6,0.8936393414545377,,,3.0,6.0,8.1
123,4b6cdd27f964a520035a2ce3,Bar l'aigle Noir,76d6ac391db2e789d1696e32fccf92f6,0.9849279582093386,,,2.0,5.0,7.9
124,4b4e66d8f964a5206bec26e3,Bar le Stud,76d6ac391db2e789d1696e32fccf92f6,0.993470209167398,,,2.0,6.0,7.5
125,5c79a3fc66fc65002c413d1b,Bistro Tendresse,76d6ac391db2e789d1696e32fccf92f6,0.9561112419448072,,,3.0,4.0,7.8
126,4b186576f964a52017d223e3,Le National,76d6ac391db2e789d1696e32fccf92f6,0.9417028838125416,,,2.0,3.0,7.6
127,4fa9c7f9e4b096d4709e4294,Bar Stock&Lounge,76d6ac391db2e789d1696e32fccf92f6,0.9770708000599456,,,2.0,2.0,7.4
128,595efe0c112c6c7093f64ef6,District Video Lounge,76d6ac391db2e789d1696e32fccf92f6,0.9774418919979732,,,3.0,5.0,7.3
129,57dafea0498e5359faf5f11f,Tiradito,cecb49c91023c7469470569da814659e,0.9509516367295382,Yx-ZtYKpmdvscPSY0UhP3w,150.0,2.0,20.0,8.0
130,59622257531593143d4e0ff9,Nacarat,cecb49c91023c7469470569da814659e,0.9825586789127008,EKIwV8nxZerC_cD6w3F6Cg,28.0,3.0,25.0,8.0
131,550bd362498e0e9050efe954,Escondite,cecb49c91023c7469470569da814659e,0.9734026989802108,9KeJfn7-6DFfUFoZLu_DNQ,247.0,2.0,43.0,8.0
132,4b0435bcf964a520215222e3,Nyks Bistro Pub,cecb49c91023c7469470569da814659e,0.992235614835114,,,2.0,22.0,8.8
133,556467ea498e21a8004aabc5,Tommy,cecb49c91023c7469470569da814659e,0.9809387198755416,,,1.0,15.0,8.4
134,583677b7288b6a0d9c6b399f,Bord'Elle,cecb49c91023c7469470569da814659e,0.974730066297002,,,3.0,4.0,7.8
135,556902a1498e618f7c287e74,Soubois,69f583a85e1a83b443c203b781bfc0c9,0.9849850492767276,CF3VHl1l92MX8hwxFUDrDw,38.0,2.0,18.0,6.0
136,5928b8f482a7501cafce9f60,Bar George,69f583a85e1a83b443c203b781bfc0c9,0.977284891562654,,,3.0,17.0,8.5
137,567aba8e498e6b5bdd0ad844,Bar Cloakroom,69f583a85e1a83b443c203b781bfc0c9,0.9756506597586476,,,3.0,14.0,8.6
138,4b08d25cf964a520a41223e3,Ye Olde Orchard Pub & Grill,69f583a85e1a83b443c203b781bfc0c9,0.9777987111691536,,,2.0,22.0,8.3
140,53701414498ec249d96976cc,Brass Door,69f583a85e1a83b443c203b781bfc0c9,0.9632333526015686,,,1.0,6.0,8.0
141,4ad4c06bf964a52024f920e3,Upstairs Jazz Bar & Grill,69f583a85e1a83b443c203b781bfc0c9,0.9832152261876728,,,2.0,17.0,8.4
142,56453da5498e11179bd146d7,C'Cho-Colat,69f583a85e1a83b443c203b781bfc0c9,0.9745587930948354,,,1.0,12.0,8.1
143,57fffed138fa0da136f2a8e3,La Cage,7efdfc0229daac74cfa58a8a39d13ac2,0.99533280524096,,,1.0,12.0,8.4
144,4ae4d07df964a520669e21e3,Benelux,650b371db12a750bd2db8da8ecfa0890,0.9899876540566772,NJDu9wztk9hHyBoBU2TBjg,127.0,1.0,11.0,8.0
145,4ae0e7f9f964a520928321e3,Pullman,650b371db12a750bd2db8da8ecfa0890,0.969534779164615,bXoRrDhojAQ1B3nGNEs7wg,204.0,2.0,16.0,8.0
146,4b6e6475f964a52081bb2ce3,McKibbin's Irish Pub,650b371db12a750bd2db8da8ecfa0890,0.9877182841279696,FaGtI6jCKR650CiERd0Q_w,62.0,2.0,14.0,7.0
147,52d731d011d2a0079c930734,Biiru,650b371db12a750bd2db8da8ecfa0890,0.96940632426299,,,2.0,11.0,8.2
148,58af99d2f22995176a094d1f,Siboire,1013ec013026d8e51b4e126c5c72c5c8,0.9792045787036046,,,2.0,4.0,7.7
149,4cae667a1463a143f58f8ca9,Taverne Metro-Pub,04f6eaaa0d7993020973687c13f41663,0.9615563024970204,,,2.0,4.0,8.2
150,4c6b77620c3ac9b64239d238,Bar Sexe Mania,04f6eaaa0d7993020973687c13f41663,0.9524574136319196,,,2.0,3.0,8.2
151,4e1631551495f6691bf04a74,The Kath Women,04f6eaaa0d7993020973687c13f41663,0.0899612494380098,,,1.0,3.0,8.2
152,4dfffdabae6001fafcac02df,Bar Fullum,04f6eaaa0d7993020973687c13f41663,0.9643252192653808,,,2.0,4.0,8.2
153,4ae39fe71c9a42a9f3218291,Pro Max Pub,04f6eaaa0d7993020973687c13f41663,0.3763371798439986,,,2.0,3.0,8.2
154,d59bb0c519244a9ef1279ccc,Pro-Max Pub,04f6eaaa0d7993020973687c13f41663,0.1991978705031864,,,2.0,2.0,8.2
155,4b19b820f964a520afe223e3,Astral 2000,04f6eaaa0d7993020973687c13f41663,0.9325112219629336,,,2.0,1.0,5.2
156,0cc4274e64dd439ff406d3b7,Alfred's Damn Right Joint,04f6eaaa0d7993020973687c13f41663,0.8996190724673447,,,2.0,2.0,8.2
157,52a3688811d2c18af186e13a,Bier Markt,81e413363c9c2b6933f4706dd9fafc6b,0.99135783967401,,,2.0,6.0,7.7
158,5238c53411d28de3660ad07f,Etoh Brasserie,f9d30314d14794ea0c378ba2c1ee0c5d,0.9894881072170244,,,2.0,4.0,8.4
159,4c203792b4e62d7f2ee1e093,Bar la Québécoise,f9d30314d14794ea0c378ba2c1ee0c5d,0.9044438259578812,,,1.0,4.0,7.1
160,4ca6c3a1a6e08cfa74517e94,Bar Pam Pam,9836aac1ee4659e9103ab4a3ac10c9e0,0.81946377214955,,,1.0,4.0,8.2
161,b08bbcc843104ea1d6b02c3b,Ritz Bar,9836aac1ee4659e9103ab4a3ac10c9e0,0.4635366488970719,,,2.0,2.0,8.2
162,5271be1911d2c6270f077c3f,Cozmos Café Bar,9836aac1ee4659e9103ab4a3ac10c9e0,0.9908154745338158,,,1.0,4.0,8.2
163,4ed948e0c2ee3cd6444a7e19,Bande Paul,9836aac1ee4659e9103ab4a3ac10c9e0,0.5851477588187858,,,2.0,3.0,8.2
164,4c1e1ffffcf8c9b684bbac0b,Bar Sportivo,9836aac1ee4659e9103ab4a3ac10c9e0,0.9392979225987854,,,1.0,1.0,5.7
165,595d3687898bdc5f36d6b0af,Kamehameha Snack-Bar,6086b10ac3a09a5ad176d6a32deaf0ad,0.9050504185488878,,,2.0,1.0,7.3
166,50bfe73ce4b0a80fdba120c1,Le Bureau Bar a Tapas,ede6b6e636d0057c3569441aad58f64c,0.9452425299906514,,,3.0,16.0,8.3
167,593054634aa3f82f20e61573,Monopole,ede6b6e636d0057c3569441aad58f64c,0.9713117386370936,ghwcjmCP3SEGzVPpZE_4Dg,21.0,1.0,11.0,10.0
168,53977b1a498ee68a34848261,Zibo,ede6b6e636d0057c3569441aad58f64c,0.9882178309676224,,,2.0,9.0,7.8
169,5c424340dab4b1002ce2f25c,Milky Way Cocktail Bar,ede6b6e636d0057c3569441aad58f64c,0.9785551678120562,,,3.0,6.0,8.6
170,55df496d498eac393a801eb6,Bird Bar,ede6b6e636d0057c3569441aad58f64c,0.9537490990315928,,,1.0,8.0,7.9
171,56ec7718498e0ec380cdf79a,Knox Taverne,ede6b6e636d0057c3569441aad58f64c,0.9693278240453304,,,2.0,7.0,8.1
172,4f722440e4b0995f2face125,New City Gas,ede6b6e636d0057c3569441aad58f64c,0.9793901246726184,,,2.0,9.0,7.7
173,55720dc6498e200d00257919,Lord William Pub,ede6b6e636d0057c3569441aad58f64c,0.98012517216525,,,1.0,9.0,7.5
174,4b47a1eaf964a5203c3826e3,Resto-pub le 100 génies,ede6b6e636d0057c3569441aad58f64c,0.9895737438181078,,,2.0,5.0,6.5
175,56dc5cb3498ed1be4ca910ab,Association Montréal Beach,ede6b6e636d0057c3569441aad58f64c,0.4137746472842493,,,2.0,1.0,8.2
176,51d36b04498e0485ae7335e3,Le Vin Papillon,444448176f019fa75930cba6037f6ed8,0.9511300463151284,IkilcGqiN3_sQk-VvnoAeg,145.0,3.0,11.0,9.0
177,4ae3a16cf964a520729721e3,Burgundy Lion,444448176f019fa75930cba6037f6ed8,0.9686998223040528,,,2.0,11.0,8.7
178,577ef91f498eccce05ee8202,Atwater Cocktail Club,444448176f019fa75930cba6037f6ed8,0.9870117821690324,HTiupfkYLtdXByDPG8z7KA,120.0,3.0,8.0,9.0
179,4d82b213e83fa14327853da1,Drinkerie Ste-Cunégonde,444448176f019fa75930cba6037f6ed8,0.9665303617432758,,,2.0,8.0,7.5
180,573e6e51cd10204ed96a075d,El Gordo,444448176f019fa75930cba6037f6ed8,0.950152361786094,,,2.0,8.0,7.2
181,583df7e572714f2d3df950c7,Moose Bawr,444448176f019fa75930cba6037f6ed8,0.983372226622992,yzJ3B2QsVdLwneX74JQb2Q,81.0,2.0,3.0,7.0
182,582e6cac761b1a3f49712ade,Kampai Garden,444448176f019fa75930cba6037f6ed8,0.9794043974394656,,,1.0,3.0,7.2
183,5b9c52b006fb600038c0646f,Paperplane MTL,f9cff3cd7959287708ec2346fdc9f24c,0.6844790796919937,,,2.0,6.0,6.2
